step,S,plaq_Z,plaq_U,Pol_re,Pol_im,accU,accZ
2570,,0.2025659615255249,0.11485895746725819,1.123071946115077,-1.626143338907815e-14,0.779296875,0.376953125
2580,,0.20020700162058688,0.11114522924576586,1.0112698399199445,1.9317230107174233e-15,0.794921875,0.33203125
2590,,0.20118903384699416,0.11512345959773809,1.0273430544643072,7.194711406505183e-15,0.7890625,0.349609375
2600,,0.2027487367660274,0.11241723835182112,1.0492483156820762,1.2112544040682183e-14,0.771484375,0.33984375
2610,,0.20110778440334148,0.11293330993407438,1.0572224394123855,1.989706142901948e-14,0.787109375,0.3544921875
2620,,0.2026501129673871,0.11139292689366091,1.1652372237065698,9.556368012458155e-15,0.78515625,0.3359375
2630,,0.20515751583149108,0.11551493778630442,1.0746870944163414,2.1741072483982826e-14,0.814453125,0.3359375
2640,,0.20595128770272825,0.11703568965224677,1.0951958184629254,1.689745348851246e-14,0.796875,0.333984375
2650,,0.20427509058449378,0.11533862077808033,1.0801497168189444,1.7624763410870048e-14,0.77734375,0.3603515625
2660,,0.2059940408175038,0.11865617548454524,1.1819574502057035,5.201893603368202e-15,0.796875,0.37890625
2670,,0.20399207586051668,0.12362294496339954,1.1734908138851703,-2.23283305907096e-15,0.787109375,0.341796875
2680,,0.19913298266660676,0.11773410353666555,1.0695149640022563,-7.639939028636356e-15,0.759765625,0.3310546875
2690,,0.20316639787156995,0.11414981572560594,1.0773407322735378,-1.4070071063104761e-14,0.841796875,0.3828125
2700,,0.2049470554563828,0.11455432743312229,1.083291747268669,-1.2060339706077006e-14,0.775390625,0.34765625
2710,,0.2053272488481677,0.1114827985507438,1.0276419323147197,-1.2841724211787309e-14,0.818359375,0.375
2720,,0.20125752581263193,0.11699772257430971,1.0126584430225976,-1.9830274575194373e-14,0.763671875,0.3701171875
2730,,0.20022794322031992,0.12023845522156423,1.044418638028168,-2.4188442047934355e-14,0.822265625,0.375
2740,,0.20416454177438295,0.11796315236130908,0.9803091665251211,-2.822836907799553e-14,0.802734375,0.3662109375
2750,,0.20024805609793678,0.12011524609779034,0.9546454960235642,-2.2617216259568362e-14,0.78125,0.3408203125
2760,,0.20087031641532146,0.1253904555758044,1.0419369854172693,-1.7421882079343698e-14,0.810546875,0.361328125
2770,,0.2007378241598716,0.12561056619591943,1.0564446031807708,-1.5844042657725543e-14,0.794921875,0.3330078125
2780,,0.20152404371397056,0.12168759676665623,1.007238120551167,-1.7983471699636877e-14,0.78125,0.349609375
2790,,0.19908243898171119,0.1202157534249487,1.0223402905895493,-1.0422056013342784e-14,0.794921875,0.3798828125
2800,,0.20084979143518997,0.11263651713044903,1.090872143353859,-1.7399208701411595e-14,0.81640625,0.3427734375
2810,,0.2034265212395649,0.11712567910297075,1.021646401852577,-1.8758608490328232e-14,0.837890625,0.3212890625
2820,,0.20270101841918026,0.11692161721846785,1.0706070930025506,-1.6528662119541515e-14,0.78515625,0.349609375
2830,,0.20257633891487467,0.11736108226059783,1.0817532792374567,-1.3056450452048063e-14,0.802734375,0.3623046875
2840,,0.20190187531576484,0.11688289567560613,1.0068645188352947,-1.3312159534428769e-14,0.7890625,0.3603515625
2850,,0.20261419914324555,0.11796762802270383,1.0062198948685714,-5.0482079454183815e-15,0.78125,0.3369140625
2860,,0.2011063029872799,0.11847669958332085,1.0029475576510134,-1.4662668865531026e-14,0.8125,0.3623046875
2870,,0.20365410648983864,0.11761065370481225,0.9862141338550063,-1.0390885200883826e-14,0.791015625,0.359375
2880,,0.20166750817438073,0.12089565078733311,1.0432309034044884,-1.0011197600079402e-14,0.83203125,0.357421875
2890,,0.20066081241488953,0.11820267314895894,1.0077220507843196,-1.805437852171743e-14,0.771484375,0.36328125
2900,,0.201503279622305,0.12073989061397312,0.9639992052772048,-1.2987115723117615e-14,0.802734375,0.34375
2910,,0.20123237922198733,0.1219756755094364,1.098218420087133,2.942904166886029e-15,0.7890625,0.3681640625
2920,,0.20144972390319058,0.11577802281805971,1.047755250826229,-7.010451247291272e-15,0.791015625,0.3466796875
2930,,0.20123141667006827,0.10968928158375327,0.982026973758865,-1.4140164733555949e-15,0.8046875,0.359375
2940,,0.19697459081515048,0.1102363808452296,1.0066989546448546,6.033476669664584e-15,0.775390625,0.34765625
2950,,0.19935567437861088,0.11167040671150504,1.091865562682008,5.950616518632379e-15,0.791015625,0.3369140625
2960,,0.19957113529287732,0.10894050519031652,1.036544930959149,2.1502439585818767e-16,0.77734375,0.359375
2970,,0.1999701062987508,0.11366392356955968,1.1151046587167701,4.286176448486945e-15,0.78125,0.341796875
2980,,0.1965321436303868,0.10790626081076442,1.0189704973357505,8.233864978723915e-15,0.8046875,0.32421875
2990,,0.19802177791192652,0.1114411564703958,1.0565121003501519,7.945684041277268e-15,0.80078125,0.3349609375
3000,,0.19668945743626554,0.11018200174145407,1.1301662874601288,1.647114519429116e-14,0.8125,0.345703125
3010,,0.19828930442968742,0.11194579129967734,1.0989550793527652,2.955480912086861e-15,0.771484375,0.359375
3020,,0.19701370818646718,0.11121164714052667,1.09434745585722,7.521842306998372e-15,0.810546875,0.3525390625
3030,,0.19788272135604,0.11680555459255426,1.0509400717945685,-2.4131087753009872e-15,0.763671875,0.349609375
3040,,0.1978646053415802,0.11802851172045269,1.0897041691945795,-5.8561825094088915e-15,0.7734375,0.3671875
3050,,0.19880021821215021,0.11297839566890151,1.1106716383232031,-4.092971621350028e-15,0.744140625,0.3828125
3060,,0.19853821298404675,0.11145042903548681,1.1053645847224478,6.149432092011908e-15,0.78125,0.359375
3070,,0.1995561446065568,0.11513070396250981,1.147830074568323,8.698947053138728e-15,0.796875,0.3466796875
3080,,0.19968595287190016,0.11357796542136986,1.1267108471094183,1.1397566918036617e-14,0.783203125,0.328125
3090,,0.19941207761524102,0.11704510743629938,1.1274217595636262,1.01123536627723e-14,0.837890625,0.34765625
3100,,0.19896236102146508,0.11679316736882785,1.0525496417086238,1.3175929531455965e-14,0.775390625,0.34375
3110,,0.19659220985564008,0.11850896639534395,1.0073200423003326,1.3910503608369207e-14,0.8203125,0.3759765625
3120,,0.19975032588766492,0.11842427345918535,1.0787244411108987,2.849768489764093e-14,0.822265625,0.3701171875
3130,,0.20071047753393037,0.12384758886632036,1.068246602053781,2.3193578134461657e-14,0.783203125,0.3701171875
3140,,0.20043007788872932,0.12330531130538801,1.0057127757116842,2.5731261739381228e-14,0.78515625,0.359375
3150,,0.20302496753092197,0.12182647965549649,1.0795570340616296,2.7507835419215976e-14,0.796875,0.380859375
3160,,0.20141149622429733,0.1280191109846411,1.1237291987255948,1.5937148519287736e-14,0.7890625,0.3349609375
3170,,0.20389334194762265,0.11965564861400454,1.0045919121032618,2.5251556488165017e-14,0.796875,0.3623046875
3180,,0.20427883385980436,0.11925341983063407,1.0147847352493546,1.7176472917601604e-14,0.80859375,0.3681640625
3190,,0.2003124342562196,0.11995079883181355,0.9515059342295318,2.1933138898838633e-14,0.8203125,0.36328125
3200,,0.20260703136349456,0.1254521156316981,0.9661999836552522,8.479951766823812e-15,0.802734375,0.3359375
3210,,0.20347623644177767,0.12775354388385582,1.0165826590113054,1.4628326761717547e-14,0.8046875,0.3603515625
3220,,0.20023145144503376,0.1226244602333814,1.0227898890919958,2.7316500840826596e-14,0.828125,0.3720703125
3230,,0.2004216649680165,0.12531119198156113,1.0450592319182819,3.3066268907006036e-14,0.814453125,0.33984375
3240,,0.20224321163810746,0.12432885316882421,1.0462073075239733,2.323456097658161e-14,0.751953125,0.34765625
3250,,0.20214560266421575,0.12268446056219137,1.0448214843965986,2.4208364262853777e-14,0.814453125,0.337890625
3260,,0.20150025236630528,0.12001540704570617,1.029588286223479,1.5015766408055242e-14,0.796875,0.3662109375
3270,,0.20069874328362777,0.11971880532832578,1.0881909435476202,1.2704518426859268e-14,0.79296875,0.3466796875
3280,,0.2005873780855556,0.1177268755937953,0.9720101186542484,1.513429681056222e-14,0.802734375,0.35546875
3290,,0.20326116143470438,0.11950477884479774,1.006310674942916,1.0881920364802511e-14,0.814453125,0.3447265625
3300,,0.2038632037726036,0.1144896659024555,1.0045899518239854,5.2934273717802904e-15,0.798828125,0.3564453125
3310,,0.20327610442436939,0.11445183667299133,1.05164371335392,-1.1886650518044828e-15,0.80859375,0.341796875
3320,,0.20468110533404335,0.11586480002452569,1.145249133069066,-3.996640258324691e-15,0.810546875,0.33984375
3330,,0.2026073222358961,0.11918190805174694,0.9611061569134731,4.206216538266139e-15,0.765625,0.3525390625
3340,,0.20376365951040376,0.11596993258318287,1.091129523881493,-6.097146442243795e-15,0.77734375,0.337890625
3350,,0.203027974330468,0.11514119392803926,1.0379904923651533,1.6475671738361286e-15,0.79296875,0.3408203125
3360,,0.2042319262685058,0.12147198296382854,1.044631480318947,1.1242309166936693e-14,0.8359375,0.3564453125
3370,,0.20228381639023693,0.11823655516249126,1.1796564976134474,1.532270404308589e-14,0.794921875,0.3525390625
3380,,0.20274123413250383,0.11706353170958446,1.0670168154284847,8.758239359446529e-15,0.771484375,0.3701171875
3390,,0.20275821679761147,0.11850902754826642,1.0100157771198344,6.217709723824183e-15,0.794921875,0.3564453125
3400,,0.19991558135227414,0.11445161280115453,1.0453188609393744,7.356637000965893e-15,0.80859375,0.341796875
3410,,0.1999833018380627,0.11664113984065265,1.0236723009230786,5.402687845712517e-15,0.787109375,0.3408203125
3420,,0.20397374950134262,0.11769409893644371,1.0109461408809206,1.009473537746941e-14,0.8046875,0.341796875
3430,,0.20324964839800724,0.11968869214725576,1.0464440019483063,1.2938001364704022e-14,0.787109375,0.34765625
3440,,0.20239191110053487,0.12095423036244532,1.0150906307638856,1.0502151448835151e-14,0.79296875,0.34765625
3450,,0.20328733432783663,0.12219345823270276,1.0457792470528542,9.470885447421251e-15,0.798828125,0.353515625
3460,,0.2049120644439938,0.12087982622619892,0.9989711162053743,7.7581712755459e-15,0.77734375,0.3505859375
3470,,0.2023860397529749,0.11967081916255821,1.06892612616548,7.936793583462887e-15,0.810546875,0.330078125
3480,,0.20240510673661832,0.11164390689456158,1.0932490627485016,-6.06069014419397e-17,0.826171875,0.3525390625
3490,,0.20228859662796364,0.10865823857516846,1.085471070953537,6.52554182564713e-15,0.80859375,0.341796875
3500,,0.2020459199802805,0.11158855884846519,1.2107006314321382,1.424896442156487e-14,0.7890625,0.3740234375
3510,,0.20176294756692187,0.1111366289939936,1.122110815867476,1.73937470329677e-14,0.806640625,0.3544921875
3520,,0.20273308472603463,0.11868668421514084,1.1293912743943568,2.007053377661716e-14,0.8046875,0.3388671875
3530,,0.20392243619252426,0.11236615895554275,1.0916846216987133,3.579168211809147e-14,0.779296875,0.345703125
3540,,0.20321394099877366,0.10991062158547506,1.1086876695239585,1.6210123521265274e-14,0.796875,0.349609375
3550,,0.2027642642209098,0.11496153717814048,1.0794253616721587,3.0897485091274657e-14,0.794921875,0.392578125
3560,,0.20327058908825796,0.11699473889819516,1.043481641719427,3.1488998691528436e-14,0.76953125,0.3603515625
3570,,0.2045552969173907,0.11979568705442022,0.9897685909044491,1.7608676561135794e-14,0.79296875,0.3642578125
3580,,0.20366480695135197,0.12171600372515402,1.0153637952653063,3.4344407743094885e-14,0.794921875,0.36328125
3590,,0.2022223732778445,0.12083300098231642,1.0116224838530707,3.641021945749445e-14,0.794921875,0.3544921875
3600,,0.2020882322543987,0.12345759538410918,1.0102091145101653,2.6732983231594898e-14,0.8046875,0.3486328125
3610,,0.20244295935272913,0.11973984570052189,1.0887701770222433,2.9481842314660334e-14,0.791015625,0.365234375
3620,,0.2035020080154764,0.11600846032219161,1.0673125283715112,3.130709667203968e-14,0.794921875,0.3779296875
3630,,0.19941792049522172,0.11835286682927343,1.059951196006067,3.8963623993915064e-14,0.80078125,0.353515625
3640,,0.20284663864721714,0.11960675507580928,1.0882104955235077,3.6392045518578164e-14,0.78125,0.3408203125
3650,,0.20029959025874453,0.1199910140822228,1.081779556141826,3.376357353424009e-14,0.8125,0.3427734375
3660,,0.19989791045074187,0.12343447062272139,1.076212905908159,3.9359249366655025e-14,0.798828125,0.3759765625
3670,,0.20163685554120186,0.1252533278650578,1.0693215911336411,4.81138024387151e-14,0.79296875,0.345703125
3680,,0.20194557507436145,0.12486695693381988,1.0657082195126317,4.540546541184631e-14,0.794921875,0.3671875
3690,,0.20401993017909886,0.1204791386796442,1.131463792049289,3.367054898784083e-14,0.81640625,0.3681640625
3700,,0.20123083669745737,0.12046080178892106,1.0702724253202296,4.0314323060397506e-14,0.787109375,0.36328125
3710,,0.20168080293326235,0.11754592123858792,0.9987622252507621,4.134702562968995e-14,0.78125,0.3701171875
3720,,0.20181384268498553,0.11400413549918473,1.0144979933986842,2.6965409072321478e-14,0.814453125,0.333984375
3730,,0.20291749140721585,0.11976366062820737,1.0854280458565873,2.6537257634406952e-14,0.806640625,0.359375
3740,,0.20007126890533028,0.11694252491693237,1.0054689088636546,2.7654311132718767e-14,0.78125,0.3642578125
3750,,0.2022414714901294,0.12445885626199403,1.0266825002970632,2.4926133206093493e-14,0.82421875,0.3515625
3760,,0.1990363361343094,0.12018785014438642,1.044143514728345,2.537889603332344e-14,0.779296875,0.345703125
3770,,0.20004632827538704,0.12548145025120036,0.9898830954290156,3.064557071649765e-14,0.8046875,0.357421875
3780,,0.20208699652314535,0.12566716037526757,0.9435235725614693,3.537881793080899e-14,0.798828125,0.345703125
3790,,0.19973544123837328,0.12566951823866915,1.002579035137554,1.8769003278656937e-14,0.767578125,0.3681640625
3800,,0.20039626541580563,0.12848608791866112,0.930578789581131,3.0223788966346476e-14,0.80859375,0.34765625
3810,,0.201443535717364,0.12614894271903493,1.0363719751652702,2.405356729767716e-14,0.796875,0.3505859375
3820,,0.2009660286630092,0.1291615983574015,1.012941183509966,2.8890464239678115e-14,0.7890625,0.3642578125
3830,,0.20116950655774724,0.1299251008397181,1.044967105825566,1.6180741642390917e-14,0.80078125,0.361328125
3840,,0.19935986347890403,0.12832750577570598,1.1389882712028896,3.00938744410284e-14,0.80859375,0.3525390625
3850,,0.2029601367139712,0.12290536356174739,1.086267236867245,2.4463558349202552e-14,0.798828125,0.3447265625
3860,,0.2033019927263821,0.12324717763538923,0.9661203882825824,1.9506206545838456e-14,0.79296875,0.3212890625
3870,,0.20426470931816826,0.12097681089415466,1.0422147427108779,2.0921524061801033e-14,0.822265625,0.3330078125
3880,,0.20455603343916715,0.12097314240884034,1.0819488307746739,1.0884685080342349e-14,0.759765625,0.3544921875
3890,,0.20371692295432037,0.1186643712448698,1.047661462054874,8.134877320375988e-15,0.787109375,0.34375
3900,,0.20488685127615677,0.11997734965206021,0.9914246925718073,2.332726026232912e-14,0.76171875,0.3369140625
3910,,0.20217680204015184,0.11956515892087033,0.9891267463954063,2.6791774094397924e-14,0.76953125,0.3203125
3920,,0.20204236588511185,0.11511376455701573,0.9331379668862452,2.967976342124756e-14,0.77734375,0.3564453125
3930,,0.20112798751998306,0.11354180338251045,0.9340493407152999,2.7678272000730697e-14,0.77734375,0.3564453125
3940,,0.19889483035284847,0.11012636546832442,1.0127617190387608,1.6901092342053864e-14,0.802734375,0.3466796875
3950,,0.20132064142535797,0.10737504418435377,0.9634292304459153,2.1618096852568658e-14,0.779296875,0.3525390625
3960,,0.20088884886065878,0.10482088737849385,0.9906105912179056,2.6540347610598536e-14,0.794921875,0.3427734375
3970,,0.20324783978505445,0.10543506901020205,1.0014488065678921,1.92145426089127e-14,0.8125,0.33984375
3980,,0.2056815437581393,0.11037816755132329,1.0923098539785272,2.0965000568917702e-14,0.810546875,0.32421875
3990,,0.20756206020976736,0.10729563652279578,1.0930736639150835,2.2944021899409806e-14,0.8046875,0.373046875
4000,,0.20348512589307824,0.10289403796313946,0.9907358550759204,1.2393406613464553e-14,0.80078125,0.34765625
4010,,0.20388530877838032,0.10392391384200564,1.0103172344440972,6.571457787651891e-15,0.802734375,0.3447265625
4020,,0.20529081537427174,0.09927754254777058,0.9957564850706954,1.258164443939877e-14,0.8125,0.359375
4030,,0.2066040750586686,0.10243654585058727,1.045435122667874,2.7862857420596354e-14,0.791015625,0.32421875
4040,,0.20200982773548956,0.10331866427061702,1.099412432428634,2.992967202200547e-14,0.81640625,0.341796875
4050,,0.20102174221769614,0.10603060986470275,1.0412995246626746,2.877337040504968e-14,0.7890625,0.34375
4060,,0.20129971358859158,0.10502071380374461,1.0856829392494942,3.429971150853417e-14,0.80078125,0.3330078125
4070,,0.20242559265170038,0.10667215427148917,1.1167538926573655,3.473252501579038e-14,0.77734375,0.3505859375
4080,,0.204993656315651,0.10619210497149927,1.0041785541982347,3.421552320984067e-14,0.767578125,0.333984375
4090,,0.2027937616333861,0.1048666675068259,1.036482939749894,3.645835803395281e-14,0.78125,0.3408203125
4100,,0.20342277101545464,0.10430538434982399,1.0131186641185992,3.246665089551293e-14,0.806640625,0.35546875
4110,,0.20001331496326233,0.10622410972368153,0.9968178861780601,2.716121598467236e-14,0.79296875,0.3447265625
4120,,0.20279593236002005,0.10461418626453198,0.9837434548419096,3.534862290030527e-14,0.81640625,0.3525390625
4130,,0.20452337659170367,0.10019448949430537,0.9744498548237851,4.775086576147558e-14,0.8359375,0.353515625
4140,,0.20360970521458385,0.10284354976553589,1.0670287183808491,3.8082384468118846e-14,0.78515625,0.3623046875
4150,,0.20503766116138308,0.10755369087259274,1.0919682956560717,3.2686635516310236e-14,0.7890625,0.380859375
4160,,0.20434568065449432,0.10406434235517474,1.026059273652513,1.3580336941793059e-14,0.783203125,0.34765625
4170,,0.2049432115575272,0.1048454711441216,0.9602061210867546,3.298343586102814e-14,0.76953125,0.3564453125
4180,,0.2042957643751798,0.10360183066455005,1.0389291189215657,9.931779790944839e-15,0.78515625,0.36328125
4190,,0.2073131991098839,0.10131499694663279,1.1290930449358778,4.766803271549769e-15,0.806640625,0.3349609375
4200,,0.20373315859464441,0.10494926909845972,0.9910957293079732,3.028393508186511e-15,0.806640625,0.359375
4210,,0.20399949952440088,0.10386871721617322,1.0258830625363782,-8.712648658093514e-16,0.779296875,0.376953125
4220,,0.20570126591556834,0.10626313909960289,1.0451817955908012,1.0302522723826257e-14,0.765625,0.3564453125
4230,,0.20193697940028602,0.1055743416366123,1.0572703322862977,-9.215718466126788e-19,0.796875,0.3310546875
4240,,0.1995135065083802,0.09962130249349545,1.0310002179991022,4.790005198040959e-16,0.810546875,0.3701171875
4250,,0.1997758011299899,0.10284320248194445,1.057038416041643,-1.8841400878724657e-14,0.76171875,0.33203125
4260,,0.19850288079395598,0.10303556080879021,1.063741122475236,-1.6795050593321204e-14,0.796875,0.3544921875
4270,,0.20069170384566506,0.1022669011201851,1.1397383658026972,-9.55735057067697e-15,0.787109375,0.3466796875
4280,,0.20209198596114308,0.09872926188401558,1.154731063206048,-1.299009727909195e-14,0.791015625,0.3818359375
4290,,0.20179964110063422,0.10029216067507363,1.0813077966160531,-1.821719858297044e-14,0.791015625,0.361328125
4300,,0.20384150881458052,0.09957466513884153,1.023639887114933,-2.5481190508297447e-14,0.787109375,0.3388671875
4310,,0.20243272821098734,0.10046392021869265,1.0763681245954808,-1.8907943787060955e-14,0.79296875,0.3603515625
4320,,0.20401578978802673,0.10350806002954659,0.966749359325072,-2.978899679012548e-14,0.802734375,0.37109375
4330,,0.20356455515299834,0.10278010171697646,1.0425135164037869,-3.21432333874605e-14,0.783203125,0.3388671875
4340,,0.20165896018560273,0.1023016622323985,1.107412767585389,-1.7703693329026993e-14,0.7734375,0.3486328125
4350,,0.20047708976368162,0.10394122649496967,1.0897453660123682,-2.222397613160787e-14,0.798828125,0.359375
4360,,0.20323147023598695,0.10637618855333227,1.0949662131483366,-2.840132642956128e-14,0.822265625,0.35546875
4370,,0.2005076177425256,0.10414974180175753,1.1755595325939854,-1.259485137711236e-14,0.796875,0.3515625
4380,,0.20317387898292294,0.10227936043781805,1.1113285106588593,-2.2793643058086066e-14,0.806640625,0.34765625
4390,,0.19991741768844054,0.09920779032242824,1.1023769650510518,-3.16608718409217e-15,0.787109375,0.365234375
4400,,0.2004529508795091,0.10403718450379275,1.0573092448840269,-2.4075088710800996e-14,0.802734375,0.33203125
4410,,0.1991925060230836,0.1054335627895643,1.145435315619283,-9.5616602743126e-15,0.76953125,0.369140625
4420,,0.20191339043558593,0.10617837894614701,1.0658810367545768,-7.111891913054447e-15,0.76953125,0.3671875
4430,,0.2025607365635555,0.10583722947177615,1.0144359672817354,6.7179335011546826e-15,0.783203125,0.3466796875
4440,,0.20083223641065134,0.10724082929190001,1.0414756289239508,-1.4075207470896911e-14,0.787109375,0.34375
4450,,0.20203943765195878,0.10837284997730685,1.0743469859320105,-8.099966010421955e-15,0.794921875,0.369140625
4460,,0.20202283610534214,0.10344453850030806,1.098717257672089,1.0408639011458276e-14,0.78125,0.33984375
4470,,0.20052699370578211,0.1012870524895283,1.0721678079493262,1.5797367754200042e-14,0.791015625,0.3349609375
4480,,0.20297614919703455,0.10421403242690018,1.067886454731564,-1.055058818089094e-14,0.767578125,0.3662109375
4490,,0.20171153331992153,0.10430728493873984,1.1994338072908683,-1.879274730623437e-14,0.810546875,0.3388671875
4500,,0.20122379190519987,0.10452265648285629,1.121122583818328,-6.825974247642863e-15,0.78515625,0.3740234375
4510,,0.2028880201141035,0.10117733311889669,1.131424278558661,-9.619366934943141e-15,0.7734375,0.353515625
4520,,0.2052798376669746,0.10033386810668801,1.0767453717036581,-3.838102795652998e-15,0.794921875,0.3369140625
4530,,0.20517880178166592,0.09687361135513044,1.0301622253587068,-2.0079424234431542e-16,0.7734375,0.3505859375
4540,,0.2029422811947162,0.09782479078285236,1.0349676224964268,-7.779774003832673e-15,0.787109375,0.3759765625
4550,,0.20162498561204,0.10549554878301667,1.069868012709589,-1.4794426534542326e-14,0.8125,0.3583984375
4560,,0.20301417291814178,0.1057343476429786,1.0656865079572861,-5.87949285611733e-15,0.763671875,0.3544921875
4570,,0.1995254549369555,0.10223678575526506,1.05390217733434,-1.0921168483446486e-14,0.76953125,0.369140625
4580,,0.20236985241921052,0.10412207027274693,0.9957248480587992,-1.5769666388693038e-14,0.810546875,0.34375
4590,,0.2011742364416038,0.10428481537642928,1.0954166560428102,-2.2308449033371647e-14,0.767578125,0.3603515625
4600,,0.20025384099966112,0.10671296994354885,1.1227673044792552,-1.8683026046378837e-14,0.787109375,0.3466796875
4610,,0.2019165037133669,0.10917258715258168,1.1414782656753983,-2.7510654344864438e-14,0.8125,0.3564453125
4620,,0.2032097281100714,0.10949767679335166,1.1192307722562536,-2.225997164373439e-14,0.79296875,0.3662109375
4630,,0.2040543424270569,0.10913919543195849,1.112710100116703,-3.169930680793631e-14,0.775390625,0.3525390625
4640,,0.20334123895748005,0.10475321580032775,1.1893604978471068,-3.1817268004302734e-14,0.80859375,0.37890625
4650,,0.20393778593235645,0.10288184317097,1.0757130876550147,-1.7818483234038895e-14,0.80859375,0.3759765625
4660,,0.2024467386608473,0.09561800395255016,1.1300057542789528,-2.261846309206672e-14,0.783203125,0.3662109375
4670,,0.20254364290059973,0.09444070653986225,1.162492128484766,-1.442609595149469e-14,0.8046875,0.34765625
4680,,0.20015129720727043,0.09617546708637872,1.0639161827024628,-2.6112792483878877e-14,0.798828125,0.359375
4690,,0.20184722162702412,0.09836513683621116,1.1200280541851089,-1.7573778803708917e-14,0.791015625,0.349609375
4700,,0.20117780772671154,0.09341729610648945,1.105312400603304,-2.6041668821363828e-14,0.802734375,0.3408203125
4710,,0.20006282240807036,0.09218163862874473,1.0564156449533368,-1.101885509918743e-14,0.794921875,0.3427734375
4720,,0.20103811191211737,0.0959405024241897,1.1512103899039567,-1.1546753136970622e-14,0.783203125,0.3544921875
4730,,0.20233904502085862,0.09506825945004943,1.1742027599217788,-1.5963142266373076e-14,0.765625,0.3623046875
4740,,0.2006458041376176,0.0921393848346719,1.2102138794874773,-2.1174414218533277e-14,0.814453125,0.361328125
4750,,0.20246741769900634,0.09216741409020768,1.143086849015652,2.2784508654782876e-15,0.80859375,0.3427734375
4760,,0.20029707066843835,0.08760548769898278,1.1766037443025887,3.961674738262033e-15,0.779296875,0.3427734375
4770,,0.20121337919055918,0.08884905181156934,1.2343344997793717,-5.479883040393485e-15,0.78515625,0.3486328125
4780,,0.20338078553019753,0.08738349638644373,1.1965411619755777,-1.1732395653954453e-14,0.787109375,0.33203125
4790,,0.20104949854472384,0.08551911761171666,1.1969751900596184,-8.642554987642326e-15,0.78515625,0.353515625
4800,,0.19779434831530257,0.088679080086649,1.161263229466605,-1.9879985244802834e-14,0.796875,0.3779296875
4810,,0.19674859548815102,0.08859687304398263,1.1314788046014868,-1.699725429848975e-14,0.814453125,0.3603515625
4820,,0.19627543699366531,0.09031495442104029,1.1874100451587861,-2.0244277174757963e-14,0.78125,0.37109375
4830,,0.19575560866260328,0.0918507284226958,1.1937028667208156,-1.580861635173958e-14,0.78515625,0.3427734375
4840,,0.19537816190939256,0.09248800434765618,1.262698074565677,-1.0954019809272797e-14,0.806640625,0.3310546875
4850,,0.19971512890268525,0.08910339515979175,1.1994951083626357,-6.005829514266203e-15,0.818359375,0.35546875
4860,,0.20007019546955548,0.09692754368256352,1.1393116822336846,5.234799139303137e-15,0.779296875,0.36328125
4870,,0.20173323155884315,0.09495393259182612,1.2537941937798176,-5.1035564663237665e-15,0.796875,0.365234375
4880,,0.20228530859688845,0.0992684399755697,1.0672638111115724,-6.271702992013961e-15,0.765625,0.3564453125
4890,,0.20225390408247526,0.1006524133768396,1.0866753361905022,-2.873596543009893e-15,0.787109375,0.34765625
4900,,0.20123438645552041,0.09932370882616269,1.2086495318620734,3.0338687291575628e-15,0.78515625,0.3603515625
4910,,0.199595098301884,0.09757989206568138,1.0946451555726249,7.83425516300007e-15,0.853515625,0.3388671875
4920,,0.19948219350039334,0.09871924759562699,1.1416414317225576,1.1978428231945726e-14,0.80078125,0.32421875
4930,,0.20005432525454334,0.10241898241679694,1.128756050293884,1.2934315077317571e-14,0.81640625,0.3515625
4940,,0.20501922182156687,0.09787699289396068,1.0283716051294784,6.789572159701662e-15,0.818359375,0.3408203125
4950,,0.2024670552379992,0.09808586407082154,1.1173492367043298,3.069959108974174e-15,0.787109375,0.3671875
4960,,0.20243532738743505,0.1024132708816154,1.1102254495369899,7.865344660296092e-16,0.76953125,0.341796875
4970,,0.2017262917595082,0.10398392803941758,1.0838321283294852,-4.0326357704512095e-15,0.8125,0.353515625
4980,,0.1997601951155339,0.10374035916214894,1.0942405052613302,-4.545707343525662e-15,0.80859375,0.3583984375
4990,,0.19976736171898815,0.10158277372054329,1.0704374983413938,3.403419039649247e-15,0.787109375,0.3369140625
5000,,0.20307153966274452,0.10478312976601399,1.0364970907870108,-2.092564403005648e-15,0.783203125,0.3388671875
