step,S,plaq_Z,plaq_U,Pol_re,Pol_im,accU,accZ
2900,,2.0,0.01597863301254432,3305043045.8580956,0.0001511755208412069,0.30078125,0.03515625
2910,,2.0,0.016827442243183215,3451741699.1652427,0.00018775724191755216,0.3203125,0.0537109375
2920,,2.0,0.017215477229099573,3505431540.236956,0.00022599221591690366,0.361328125,0.0634765625
2930,,2.0,0.017236519891390665,4324826363.900837,0.00031530746105090657,0.349609375,0.056640625
2940,,2.0,0.017700560893171558,4765066747.163166,0.0003675464711818677,0.328125,0.05078125
2950,,2.0,0.017127353349559976,4682241186.714641,0.00038065857759761457,0.3671875,0.064453125
2960,,2.0,0.0167459952594444,4050173855.2526,0.00029416903697665475,0.30859375,0.044921875
2970,,2.0,0.01658680054760641,3955681464.0595264,0.0002747872065356205,0.318359375,0.0556640625
2980,,2.0,0.016842743340677577,3533859051.8084965,0.00025121035838537864,0.357421875,0.0517578125
2990,,2.0,0.016974555539803732,3730109480.162231,0.00025484128474317913,0.326171875,0.046875
3000,,2.0,0.017635562687056964,3967357804.0302553,0.00025935458666026534,0.36328125,0.0478515625
3010,,2.0,0.01767406581138727,4315065379.474208,0.00032154533823813836,0.337890625,0.0537109375
3020,,2.0,0.017172876306889108,4246253353.6583095,0.0003002223845101071,0.32421875,0.0595703125
3030,,2.0,0.01707468294612181,3946503870.851812,0.00025903089965595427,0.34375,0.0615234375
3040,,2.0,0.017313597169675184,4193527913.802732,0.0002637563499092721,0.30859375,0.05078125
3050,,2.0,0.017348539493064096,3967944266.0891757,0.00027095081256334197,0.30859375,0.048828125
3060,,2.0,0.01711206613910067,4247187839.662825,0.0002815427352658162,0.345703125,0.0595703125
3070,,2.0,0.016482611009708905,4029382825.4735355,0.00024200969842524955,0.35546875,0.0458984375
3080,,2.0,0.017200653143563883,3989728914.263537,0.00024964213305622707,0.32421875,0.0576171875
3090,,2.0,0.01721350901108181,3981724350.553062,0.00021828734529094618,0.345703125,0.0625
3100,,2.0,0.017836676095760017,3666710171.170896,0.00020207821835072082,0.373046875,0.0615234375
3110,,2.0,0.016993473076622186,3726521480.9328485,0.00020653478324561547,0.326171875,0.060546875
3120,,2.0,0.017359160387313846,3724690936.2594953,0.00019052016966725205,0.33984375,0.0361328125
3130,,2.0,0.01725148526314623,3513749709.8793616,0.00018771978346876494,0.345703125,0.046875
3140,,2.0,0.016803896552226822,3508021374.0342298,0.0001813298962645149,0.35546875,0.05859375
3150,,2.0,0.0164112944675905,3019795426.8479137,0.00013102961526101353,0.34765625,0.046875
3160,,2.0,0.016512299804685007,2995465199.112191,0.00014319541645591016,0.30859375,0.048828125
3170,,2.0,0.016101001211247454,3586065944.9496202,0.0001839503846667867,0.337890625,0.0615234375
3180,,2.0,0.016364951767938014,3625004218.080041,0.0001939639863053344,0.306640625,0.05078125
3190,,2.0,0.015966690858894916,3989617285.725027,0.00023745680638853628,0.322265625,0.0712890625
3200,,2.0,0.015529405183825047,3363360406.536371,0.00019968786176605136,0.333984375,0.05859375
3210,,2.0,0.01591373621932319,3656839947.6691804,0.00021191772266604403,0.357421875,0.05078125
3220,,2.0,0.016215747084951715,3740091254.7995195,0.0002447633255826531,0.337890625,0.060546875
3230,,2.0,0.015925488637431897,3679514467.5506425,0.00025085182198836264,0.353515625,0.046875
3240,,2.0,0.016302685358907696,3565785979.422246,0.00024409170663375335,0.318359375,0.05859375
3250,,2.0,0.01691360288429829,3369623732.9346056,0.0002060818300151368,0.31640625,0.052734375
3260,,2.0,0.01704034672478099,3459939375.995362,0.00021539621750576998,0.34765625,0.0380859375
3270,,2.0,0.01697094165809319,3912087368.067994,0.0003125008899473869,0.34375,0.048828125
3280,,2.0,0.016855562110783696,4501460531.878837,0.0003809426846714814,0.34765625,0.0380859375
3290,,2.0,0.01697283016942719,5930378950.139429,0.000606275824722502,0.345703125,0.0556640625
3300,,2.0,0.01720365602489531,5856728911.588854,0.0005875447852190518,0.35546875,0.0361328125
3310,,2.0,0.017357819609954014,5872385670.751212,0.0005934766785458123,0.33984375,0.046875
3320,,2.0,0.016795494721223114,7262970909.2134905,0.0006876157092676749,0.298828125,0.0517578125
3330,,2.0,0.016910377070667875,6567191586.170704,0.0004827568130281179,0.298828125,0.0478515625
3340,,2.0,0.017186462330376205,6978804419.978738,0.0004986807131217574,0.369140625,0.0498046875
3350,,2.0,0.016714853022545745,7375224077.603394,0.0005348376197815696,0.33203125,0.0498046875
3360,,2.0,0.01638943255421991,6075295588.59463,0.00037760193049507507,0.33984375,0.0517578125
3370,,2.0,0.01678559936025754,5947026194.838142,0.0003410599459243713,0.330078125,0.044921875
3380,,2.0,0.016880638097132205,5922019875.3557415,0.0002943355395927938,0.322265625,0.0546875
3390,,2.0,0.016581969123635416,6073945949.43443,0.00034701533363090675,0.314453125,0.0556640625
3400,,2.0,0.017030938220478256,6655406841.124069,0.000364643988191915,0.32421875,0.046875
3410,,2.0,0.016826680214913917,6426824202.474578,0.000280045705707721,0.3671875,0.0595703125
3420,,2.0,0.017106229303206155,8971178171.282372,0.0002456732927669236,0.35546875,0.056640625
3430,,2.0,0.01704768894998889,8846941070.667042,0.00036026927210741633,0.3359375,0.05859375
3440,,2.0,0.017563680118389696,9942574917.193737,0.0004367202005823856,0.390625,0.0517578125
3450,,2.0,0.01741577298254754,9390038179.801802,0.00041763467933719767,0.3203125,0.0576171875
3460,,2.0,0.01720651060169811,10998383998.340485,0.0005702124095989802,0.333984375,0.0439453125
3470,,2.0,0.01721906376168315,11000358634.313368,0.0005789284007562401,0.36328125,0.0498046875
3480,,2.0,0.01628952757730034,9172863828.39976,0.00048820408568417406,0.31640625,0.05859375
3490,,2.0,0.016989537420236303,7605221478.445935,0.00036885566356659183,0.345703125,0.0693359375
3500,,2.0,0.017200222225677297,5865291088.70075,0.00028260397459689557,0.345703125,0.0546875
3510,,2.0,0.01766479704946186,6201405878.308151,0.00025428912839231543,0.30859375,0.0595703125
3520,,2.0,0.01709470103649052,5895754434.4627,0.0002031322492257459,0.341796875,0.060546875
3530,,2.0,0.01737807855120145,6876070200.747557,0.0002435654698729195,0.3359375,0.056640625
3540,,2.0,0.017481691006513412,5407288482.048885,0.00018767732598234943,0.3203125,0.0615234375
3550,,2.0,0.018095470148795968,7037323788.345611,0.0002485568267331928,0.3359375,0.0546875
3560,,2.0,0.017693119522362466,6507393129.8489485,0.0002195168504783851,0.32421875,0.05078125
3570,,2.0,0.017865104830125645,6054414460.7087965,0.00021651604095040966,0.34765625,0.0537109375
3580,,2.0,0.017346597063797684,8787819582.58535,0.00038732478074621213,0.33984375,0.0478515625
3590,,2.0,0.017123945058601365,11218202500.355602,0.0005373088113174163,0.29296875,0.0478515625
3600,,2.0,0.018095272842425274,10600064838.867662,0.0005297051743866632,0.380859375,0.05078125
3610,,2.0,0.017702913699395972,13351311648.78027,0.0006913498701237586,0.341796875,0.060546875
3620,,2.0,0.017534740473105145,13882171076.004171,0.0007267995050312948,0.326171875,0.0625
3630,,2.0,0.017317517166849056,11692200556.020372,0.0005547681525968073,0.3359375,0.046875
3640,,2.0,0.01704149416660443,12168077646.80319,0.0005576881848696758,0.31640625,0.0458984375
3650,,2.0,0.017071282476431734,9740951434.195911,0.0003584385432304771,0.306640625,0.064453125
3660,,2.0,0.016946669105117405,7954206598.091734,0.0002570428316204243,0.32421875,0.052734375
3670,,2.0,0.017191507551059085,10429534553.104734,0.0004079460261436907,0.3203125,0.0556640625
3680,,2.0,0.017227575000646825,9778332499.277102,0.00039125553675489755,0.341796875,0.0517578125
3690,,2.0,0.017231536810843943,9942237065.229542,0.0004030688482998812,0.34765625,0.0537109375
3700,,2.0,0.016796528129766765,10503963475.024172,0.0004117415071505093,0.341796875,0.044921875
3710,,2.0,0.016971638384228903,11957096736.907236,0.00046865791355799047,0.330078125,0.048828125
3720,,2.0,0.017388609152678702,13179992547.52057,0.0005401379978593468,0.337890625,0.05078125
3730,,2.0,0.01741992555020135,11637161187.55167,0.0004865807689071744,0.31640625,0.052734375
3740,,2.0,0.018167483137833233,14340824609.608576,0.0007367629622549998,0.283203125,0.0732421875
3750,,2.0,0.017555348108173913,11830852067.362015,0.0006213061255095909,0.328125,0.0546875
3760,,2.0,0.01692550678123474,11645528553.788599,0.000594160864324067,0.302734375,0.044921875
3770,,2.0,0.017296189765611515,13145871477.166235,0.0006797169018568638,0.357421875,0.0546875
3780,,2.0,0.01724589463745109,14450629307.41698,0.0007596995274923302,0.365234375,0.0556640625
3790,,2.0,0.01749855236524395,12570420040.007563,0.0006187911493427123,0.345703125,0.052734375
3800,,2.0,0.017073369524356376,12919387486.759192,0.000578027139987114,0.337890625,0.05078125
3810,,2.0,0.0170855504230749,13305618324.631329,0.0005055528000070808,0.365234375,0.0625
3820,,2.0,0.01708523715087194,13920024248.251934,0.0004282461949003391,0.34765625,0.0634765625
3830,,2.0,0.01688427287000078,13111549766.268267,0.00040796594117864515,0.31640625,0.056640625
3840,,2.0,0.01695969624082903,12271630716.582993,0.00037230387246722785,0.322265625,0.0537109375
3850,,2.0,0.016395924960505237,9063646836.757004,0.0003100027402638261,0.365234375,0.0634765625
3860,,2.0,0.016474343994746222,7483706342.225878,0.0002615903001021991,0.3125,0.052734375
3870,,2.0,0.016266729698960564,7131269203.509895,0.00022457784092466682,0.34765625,0.0458984375
3880,,2.0,0.01637327045857946,6732746123.697281,0.000229706547266062,0.33203125,0.0478515625
3890,,2.0,0.016032879651743548,5831520306.870131,0.00015416557715752788,0.3046875,0.0439453125
3900,,2.0,0.015578579783454042,6502974335.661588,0.00020635926384215963,0.314453125,0.05078125
3910,,2.0,0.016048618494569657,5351596194.744453,0.0001931035795337266,0.376953125,0.0478515625
3920,,2.0,0.016179921083581666,4348870071.194535,0.00014803293289844532,0.33984375,0.0439453125
3930,,2.0,0.01660155940917582,4152719386.9925795,0.00012048575232626035,0.326171875,0.0458984375
3940,,2.0,0.016556977355394742,3832961881.2771325,0.0001287959758968782,0.337890625,0.052734375
3950,,2.0,0.015860361833603866,4728146688.857355,0.0001696390279590787,0.333984375,0.0517578125
3960,,2.0,0.016238034747273842,4794582363.203061,0.00019900485827406555,0.322265625,0.048828125
3970,,2.0,0.016829578075774815,4663294969.748956,0.000204427242982419,0.341796875,0.046875
3980,,2.0,0.016769664340343295,3540467546.2931595,0.00015136294979356535,0.330078125,0.0625
3990,,2.0,0.017145126924368162,4395951923.329829,0.00019556273767307175,0.3359375,0.0634765625
4000,,2.0,0.016818748979288294,4707766457.3826885,0.0001828350546233537,0.3203125,0.046875
4010,,2.0,0.016582884428841902,5037178290.875565,0.00024897361039677435,0.279296875,0.0517578125
4020,,2.0,0.015868992691261095,5332169678.990937,0.0002858621673027528,0.318359375,0.0439453125
4030,,2.0,0.016032647497939395,5458926832.914278,0.00030067084472307215,0.337890625,0.0458984375
4040,,2.0,0.015800371701298947,5578616525.940472,0.0003064300031496714,0.33203125,0.052734375
4050,,2.0,0.015912370572386883,6922361715.033058,0.00039074669111016647,0.3203125,0.0498046875
4060,,2.0,0.01607719068533027,6546447994.715063,0.0003792978884007425,0.322265625,0.05078125
4070,,2.0,0.016001637357703366,5657685892.559265,0.00032204390198131705,0.33203125,0.05078125
4080,,2.0,0.015606367654349751,5027976905.595887,0.0002786620096628667,0.30859375,0.056640625
4090,,2.0,0.015372866565057083,5651327745.850456,0.0003035597020897285,0.353515625,0.052734375
4100,,2.0,0.015072836883108643,5513443453.912552,0.00030031034998501127,0.314453125,0.046875
4110,,2.0,0.01553262959322673,6336297449.471783,0.0003801175903532794,0.33203125,0.0556640625
4120,,2.0,0.016158192285995836,6037917019.656789,0.0003604896410891456,0.34375,0.048828125
4130,,2.0,0.016074800247896856,6340847382.999955,0.0003542013544404199,0.30859375,0.056640625
4140,,2.0,0.01635327330968592,6055214205.503876,0.0003459128440681525,0.3046875,0.0390625
4150,,2.0,0.016224245097832057,6273527181.589602,0.00037229982429920483,0.34375,0.0478515625
4160,,2.0,0.01592787547829035,6722043473.804014,0.0003878332930042916,0.3203125,0.04296875
4170,,2.0,0.016050166838794795,7814111016.107887,0.00045259249966278503,0.310546875,0.052734375
4180,,2.0,0.01604989529238131,6056545330.325723,0.0003664977542712222,0.31640625,0.0654296875
4190,,2.0,0.01560898587713834,5949202907.03951,0.0003788120247634197,0.310546875,0.046875
4200,,2.0,0.015622588097621772,6956660343.771485,0.00036217580620245826,0.302734375,0.056640625
4210,,2.0,0.015509762409297577,7232274138.413953,0.00041809511770907193,0.306640625,0.0361328125
4220,,2.0,0.015006327483791755,6980685517.037516,0.00040721650343300553,0.291015625,0.0400390625
4230,,2.0,0.015107587982612232,6010803377.811294,0.00031629486316830935,0.28125,0.04296875
4240,,2.0,0.01504563263431533,5755020584.243575,0.0003217620291309231,0.32421875,0.0634765625
4250,,2.0,0.01496170034588777,4581575554.914182,0.00019239421411043622,0.30859375,0.0390625
4260,,2.0,0.01518769929568199,4635390962.77693,0.00020453841510104098,0.337890625,0.0419921875
4270,,2.0,0.01488207074523554,4915259187.30516,0.00022892453040412875,0.341796875,0.0537109375
4280,,2.0,0.014648903532064383,4879572807.76712,0.00020075324300705688,0.3203125,0.048828125
4290,,2.0,0.014669740289976552,5720664392.274479,0.00019526876688757966,0.30859375,0.048828125
4300,,2.0,0.01522527352218924,5360266048.948352,0.0001958349896966638,0.326171875,0.041015625
4310,,2.0,0.015576687375482946,5132231612.970736,0.0001571175930479285,0.306640625,0.0537109375
4320,,2.0,0.015987131945376883,5946509632.804937,0.00019853424048221768,0.30859375,0.0419921875
4330,,2.0,0.016134874578217745,4989836276.413867,0.00016730600871994739,0.3515625,0.046875
4340,,2.0,0.016072918764237377,5859403284.879187,0.00017327833654157132,0.341796875,0.0537109375
4350,,2.0,0.016193914994246397,5129854043.715745,0.0001095899950271928,0.322265625,0.04296875
4360,,2.0,0.01636437920739193,6337020136.241471,0.00020225111018135067,0.30859375,0.0498046875
4370,,2.0,0.015925602718023863,7215762487.494084,0.00022450813652596935,0.3125,0.0390625
4380,,2.0,0.01570735291478405,7228075452.74966,0.00012896340578549825,0.341796875,0.0361328125
4390,,2.0,0.01548769193317029,6739865533.067601,0.00021044249849921925,0.32421875,0.05078125
4400,,2.0,0.01534712221152396,8094775053.193594,0.00020587563398066777,0.32421875,0.04296875
4410,,2.0,0.015108811984438213,8775717708.324749,0.00025559801798635817,0.322265625,0.04296875
4420,,2.0,0.01572123029882836,9504452131.725977,0.00027945377453875153,0.302734375,0.03515625
4430,,2.0,0.01500619939859431,10041664489.981651,0.0002825980907346093,0.3203125,0.03515625
4440,,2.0,0.014784690792521472,9894733247.142483,0.0002752211678398453,0.34375,0.0478515625
4450,,2.0,0.014420339520896618,9791731679.06059,0.00030773958091856457,0.314453125,0.0390625
4460,,2.0,0.014714756469065764,10997667560.768812,0.00030517806436591854,0.33203125,0.0390625
4470,,2.0,0.014541261899721165,11120550447.172064,0.0003360028146062177,0.283203125,0.0341796875
4480,,2.0,0.014280824371928133,10534386751.648802,0.00040581676336159944,0.310546875,0.0322265625
4490,,2.0,0.014863613988645254,10966840876.517353,0.0004422379263928633,0.33984375,0.04296875
4500,,2.0,0.01477620593124533,10458195706.541737,0.00044692559640679974,0.3125,0.0439453125
4510,,2.0,0.014600063870296191,11288410981.90261,0.0005251737089793096,0.345703125,0.04296875
4520,,2.0,0.01413843094845388,16633197818.1946,0.0007485041659549552,0.298828125,0.04296875
4530,,2.0,0.013911253528935264,19850083217.711926,0.0009175991548318052,0.296875,0.0419921875
4540,,2.0,0.013982692422618284,17671898968.1077,0.0008252302349944785,0.34765625,0.0302734375
4550,,2.0,0.01409760125140051,14142323592.15727,0.000665009291651586,0.314453125,0.0458984375
4560,,2.0,0.014390956759174466,15535371595.265291,0.0007734410198594333,0.296875,0.04296875
4570,,2.0,0.014659577736239408,17546523089.109398,0.0007681373797261415,0.322265625,0.0478515625
4580,,2.0,0.014554400393152932,14822296060.563522,0.0006552877883052588,0.32421875,0.05078125
4590,,2.0,0.014107341315388792,18467293361.123432,0.0007196614747044805,0.322265625,0.04296875
4600,,2.0,0.01409320268879526,20419118254.296684,0.0006260842727670024,0.314453125,0.052734375
4610,,2.0,0.0142123124132551,19426822489.029724,0.000515164089136988,0.30078125,0.046875
4620,,2.0,0.014064269818366495,13379080224.97194,0.0005289007003739243,0.283203125,0.046875
4630,,2.0,0.01351202651557948,14011967813.15964,0.0004855834442878404,0.341796875,0.03515625
4640,,2.0,0.013736883045100496,14422752977.595875,0.0005356571292338685,0.357421875,0.04296875
4650,,2.0,0.0141633213724808,14752182710.801262,0.00037273821720873457,0.29296875,0.048828125
4660,,2.0,0.014447856436383468,19722232784.884182,0.00034686960611907125,0.29296875,0.0439453125
4670,,2.0,0.014494153615679503,22162707022.607754,0.000428418975218392,0.353515625,0.0478515625
4680,,2.0,0.014680733716328703,18032796652.226776,0.0003405918028107635,0.330078125,0.044921875
4690,,2.0,0.014313188029288972,15232090201.878902,0.0003607402677161531,0.33203125,0.0478515625
4700,,2.0,0.014287810199399446,12335327509.360525,0.0004620604889282731,0.306640625,0.046875
4710,,2.0,0.01372550506836471,14200452713.56233,0.0004909770522090184,0.302734375,0.044921875
4720,,2.0,0.014085715348465333,15329365518.12899,0.0005836983981453159,0.30078125,0.0439453125
4730,,2.0,0.013737380655409701,15256885795.184381,0.0005007545089483756,0.333984375,0.0478515625
4740,,2.0,0.013933830579995289,13641257748.721218,0.0004679869958863492,0.298828125,0.056640625
4750,,2.0,0.013863110989503383,12856174435.235607,0.0006625771296739913,0.2890625,0.0478515625
4760,,2.0,0.014731894869971786,14005246715.997879,0.0007052987231830343,0.31640625,0.046875
4770,,2.0,0.014736645458528925,14294296355.665487,0.0009152199039732523,0.310546875,0.0439453125
4780,,2.0,0.014637653740997297,14668806742.32379,0.0007805536220217846,0.30859375,0.0517578125
4790,,2.0,0.015280163597814592,12598240404.56418,0.0006034300697876915,0.30859375,0.0400390625
4800,,2.0,0.015374019205866979,11741221524.509531,0.000573018624166366,0.283203125,0.0537109375
4810,,2.0,0.014833054027862856,13386788037.544817,0.0005508333246666552,0.302734375,0.0498046875
4820,,2.0,0.014465809103761426,12959266223.1313,0.0005226574158427866,0.302734375,0.046875
4830,,2.0,0.013955918033405212,10251810838.827251,0.0004810332871159062,0.345703125,0.041015625
4840,,2.0,0.013747512026155677,11525426678.3553,0.0007094658205488713,0.30078125,0.0517578125
4850,,2.0,0.014199682954007545,12884274807.287796,0.0005867370612691047,0.3125,0.0341796875
4860,,2.0,0.01445565864569734,18295258139.544994,0.0007142444500800593,0.33984375,0.0478515625
4870,,2.0,0.014087909483411877,26585702950.896988,0.0008684144266908334,0.330078125,0.046875
4880,,2.0,0.014370040283065976,32018897579.630424,0.0010745630009125762,0.265625,0.0400390625
4890,,2.0,0.014368604344087956,29116204897.36102,0.0009414436018744254,0.33984375,0.0380859375
4900,,2.0,0.013804366329900132,34958484330.65418,0.0010508390210759444,0.322265625,0.0517578125
4910,,2.0,0.013742436119332228,31939465881.778088,0.000879253398977653,0.328125,0.048828125
4920,,2.0,0.013735374464874363,36840831997.09032,0.0009733237851889953,0.31640625,0.0478515625
4930,,2.0,0.013726260059730749,42101672614.55051,0.001028346699172289,0.322265625,0.0380859375
4940,,2.0,0.01395553597493466,57049440553.307755,0.0014081579861908722,0.310546875,0.046875
4950,,2.0,0.013996737238769727,60346646538.83191,0.0015142027341710218,0.314453125,0.0517578125
4960,,2.0,0.01396326892101479,48214832818.65552,0.0012507423722638578,0.30078125,0.0517578125
4970,,2.0,0.014452136766833233,63135585455.38415,0.0014945396230245933,0.27734375,0.033203125
4980,,2.0,0.01431137691279742,64022046747.59068,0.0013558430778743968,0.3359375,0.0361328125
4990,,2.0,0.014039118844734967,70869485707.4772,0.0017447218989516955,0.3046875,0.0380859375
5000,,2.0,0.013487535142993962,62128054389.16571,0.001587899220155009,0.2890625,0.0380859375
